id,satisfaction_v2,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Seat comfort,Departure/Arrival time convenient,Food and drink,Gate location,Inflight wifi service,Inflight entertainment,Online support,Ease of Online booking,On-board service,Leg room service,Baggage handling,Checkin service,Cleanliness,Online boarding,Departure Delay in Minutes,Arrival Delay in Minutes
106103,neutral or dissatisfied,Male,Loyal Customer,48,Business travel,Business,3527,2,1,1,1,4,3,3,2,2,2,2,1,2,4,12,8.0
72930,satisfied,Male,Loyal Customer,53,Business travel,Business,1074,2,2,2,2,2,5,4,3,3,3,3,4,3,5,0,0.0
33687,satisfied,Female,disloyal Customer,26,Business travel,Eco,1860,5,4,4,1,2,4,2,2,4,3,4,4,1,2,0,0.0
8576,neutral or dissatisfied,Female,disloyal Customer,26,Business travel,Eco,825,2,1,2,3,5,2,4,5,2,5,3,4,3,5,0,0.0
66156,satisfied,Male,Loyal Customer,60,Business travel,Business,3481,2,2,2,2,4,4,4,4,4,4,4,3,4,4,69,66.0
30253,satisfied,Female,Loyal Customer,15,Personal Travel,Business,2455,1,1,1,1,5,5,5,4,4,4,4,3,4,3,11,32.0
16311,satisfied,Male,Loyal Customer,28,Business travel,Business,4463,2,2,2,2,5,4,5,5,2,1,5,3,5,5,45,51.0
91767,satisfied,Male,Loyal Customer,38,Business travel,Eco,1968,4,5,4,5,4,4,4,4,1,5,4,4,1,4,5,5.0
17044,satisfied,Male,Loyal Customer,22,Business travel,Business,2271,2,2,2,2,5,5,5,5,3,1,2,1,3,5,47,39.0
63881,neutral or dissatisfied,Male,Loyal Customer,53,Business travel,Eco,2589,2,5,5,5,2,2,2,2,1,5,3,2,3,2,0,0.0
61445,satisfied,Male,Loyal Customer,39,Business travel,Business,2332,5,5,5,5,5,5,5,5,5,5,5,5,5,5,124,120.0
33079,satisfied,Male,Loyal Customer,49,Personal Travel,Eco,1303,4,4,4,4,3,4,5,3,5,5,4,3,5,3,0,0.0
128789,satisfied,Male,Loyal Customer,34,Business travel,Business,2478,3,3,3,3,3,3,3,4,3,5,4,3,4,3,0,0.0
93911,neutral or dissatisfied,Male,Loyal Customer,49,Personal Travel,Business,525,1,5,3,3,3,4,5,3,3,3,3,5,3,4,12,0.0
86057,neutral or dissatisfied,Male,Loyal Customer,49,Personal Travel,Eco,1638,3,4,3,4,5,3,1,5,4,2,4,5,5,5,23,6.0
96424,neutral or dissatisfied,Male,Loyal Customer,15,Personal Travel,Eco Plus,2627,3,5,3,5,4,3,4,4,5,4,3,4,5,4,39,27.0
95428,satisfied,Male,Loyal Customer,58,Business travel,Business,2543,3,3,3,3,4,5,4,5,5,5,5,4,5,5,0,0.0
122831,satisfied,Female,Loyal Customer,50,Business travel,Business,643,5,5,5,5,3,5,4,5,5,5,5,3,5,4,0,2.0
93593,satisfied,Female,disloyal Customer,39,Business travel,Business,1664,5,5,5,3,4,5,4,4,3,2,4,4,4,4,40,44.0
92638,neutral or dissatisfied,Female,Loyal Customer,61,Business travel,Business,1616,3,1,1,1,1,3,4,3,3,3,3,4,3,2,0,0.0
79985,satisfied,Female,Loyal Customer,13,Personal Travel,Eco,2367,5,2,5,3,4,5,4,4,4,5,3,4,3,4,0,13.0
3380,neutral or dissatisfied,Female,Loyal Customer,18,Business travel,Business,1329,1,5,5,5,1,1,1,1,4,5,3,1,4,1,0,42.0
41012,satisfied,Male,disloyal Customer,54,Business travel,Business,2481,4,4,4,4,5,4,5,5,4,4,5,4,4,5,0,0.0
6754,neutral or dissatisfied,Female,disloyal Customer,23,Business travel,Eco,879,1,0,1,2,4,1,4,4,4,5,4,3,4,4,0,0.0
18390,satisfied,Male,Loyal Customer,43,Business travel,Eco,1854,4,5,5,5,4,4,4,4,1,2,2,2,4,4,0,0.0
60462,neutral or dissatisfied,Male,Loyal Customer,57,Business travel,Business,864,3,2,2,2,4,3,3,3,3,3,3,3,3,4,3,8.0
29269,satisfied,Female,disloyal Customer,23,Business travel,Eco,2284,5,5,5,1,5,5,5,5,3,2,4,4,5,5,0,4.0
30462,satisfied,Female,Loyal Customer,49,Business travel,Eco Plus,998,4,3,3,3,2,5,4,4,4,4,4,3,4,4,0,0.0
56200,satisfied,Female,Loyal Customer,16,Personal Travel,Eco,2594,3,3,3,3,5,5,4,4,4,4,4,5,4,4,0,0.0
105648,satisfied,Male,Loyal Customer,45,Business travel,Business,2490,5,5,3,5,4,4,5,5,5,5,5,3,5,4,2,0.0
124616,neutral or dissatisfied,Male,Loyal Customer,49,Business travel,Business,1712,2,4,4,4,1,4,4,2,2,2,2,1,2,2,0,6.0
79587,neutral or dissatisfied,Female,Loyal Customer,12,Business travel,Business,5267,2,5,5,5,2,2,2,2,4,5,4,3,4,2,25,14.0
115468,neutral or dissatisfied,Male,disloyal Customer,17,Business travel,Eco,1653,3,1,3,3,3,3,1,3,3,4,3,1,4,3,16,22.0
20730,neutral or dissatisfied,Male,Loyal Customer,56,Personal Travel,Eco,2336,3,5,3,5,1,3,1,1,5,5,1,5,3,1,0,9.0
7478,satisfied,Male,Loyal Customer,48,Business travel,Business,2133,5,5,5,5,2,4,5,4,4,4,4,4,4,4,0,0.0
55294,neutral or dissatisfied,Female,Loyal Customer,34,Personal Travel,Eco,2448,4,5,4,2,2,4,3,2,3,5,5,3,4,2,10,9.0
76051,satisfied,Female,Loyal Customer,25,Business travel,Business,3937,2,2,2,2,4,4,4,4,4,2,4,5,5,4,0,0.0
26858,neutral or dissatisfied,Female,disloyal Customer,21,Business travel,Eco,1198,3,3,3,3,2,3,2,2,3,4,2,4,1,2,0,20.0
85886,neutral or dissatisfied,Male,Loyal Customer,28,Personal Travel,Eco,3973,4,4,4,5,2,4,2,2,4,4,4,4,5,2,0,3.0
9447,satisfied,Female,Loyal Customer,49,Business travel,Business,377,2,2,2,2,2,5,5,4,4,4,4,5,4,3,0,0.0
78574,neutral or dissatisfied,Female,disloyal Customer,25,Business travel,Eco,1828,1,2,1,3,2,1,2,2,4,2,4,1,3,2,61,52.0
34265,neutral or dissatisfied,Male,disloyal Customer,24,Business travel,Eco,1614,3,4,3,3,4,3,1,4,4,5,4,4,3,4,0,0.0
50347,neutral or dissatisfied,Female,disloyal Customer,38,Business travel,Eco,1766,2,2,3,2,1,3,1,1,3,1,1,2,1,1,0,4.0
126393,satisfied,Female,Loyal Customer,68,Personal Travel,Eco,665,5,5,2,5,5,4,4,4,4,4,4,4,4,3,0,0.0
108670,neutral or dissatisfied,Male,Loyal Customer,32,Personal Travel,Eco,2392,2,3,2,4,4,2,4,4,4,5,4,4,5,4,0,0.0
69489,neutral or dissatisfied,Male,Loyal Customer,29,Business travel,Eco Plus,2514,2,2,5,2,2,2,2,2,1,2,4,4,3,2,0,0.0
27228,neutral or dissatisfied,Male,Loyal Customer,40,Business travel,Business,2703,2,1,5,1,3,3,4,2,2,2,2,1,2,3,0,0.0
11366,satisfied,Female,Loyal Customer,59,Personal Travel,Eco,489,5,3,5,2,1,5,1,3,3,3,3,2,3,5,0,0.0
27038,satisfied,Female,Loyal Customer,45,Personal Travel,Eco Plus,886,2,2,2,2,4,4,4,4,3,3,4,4,5,4,1,6.0
107465,satisfied,Male,Loyal Customer,48,Business travel,Business,3852,2,2,2,2,4,4,4,5,5,5,5,4,5,5,6,0.0
63340,neutral or dissatisfied,Male,Loyal Customer,16,Business travel,Business,3965,3,1,5,1,3,3,3,3,3,1,4,3,4,3,2,17.0
11396,satisfied,Female,Loyal Customer,58,Business travel,Business,266,2,2,2,2,5,4,4,5,5,5,4,5,5,5,0,0.0
89670,neutral or dissatisfied,Male,disloyal Customer,26,Business travel,Eco,2450,3,3,3,3,2,3,2,2,3,2,4,4,4,2,0,0.0
109991,neutral or dissatisfied,Male,Loyal Customer,56,Personal Travel,Eco Plus,2549,2,5,2,3,3,2,3,3,5,3,4,3,4,3,6,0.0
60734,neutral or dissatisfied,Male,Loyal Customer,7,Personal Travel,Eco,2834,3,4,3,3,3,3,4,3,4,4,5,5,5,3,15,0.0
125957,neutral or dissatisfied,Male,Loyal Customer,35,Business travel,Eco Plus,2819,2,5,5,5,2,2,2,2,3,1,4,2,3,2,1,0.0
76225,satisfied,Male,Loyal Customer,48,Business travel,Business,1406,3,3,3,3,3,5,5,5,5,5,5,4,5,3,0,0.0
5966,satisfied,Male,disloyal Customer,30,Business travel,Business,2883,4,5,5,2,3,5,3,3,3,4,5,5,5,3,76,83.0
115373,neutral or dissatisfied,Male,disloyal Customer,36,Business travel,Business,1164,3,2,2,3,2,2,2,2,5,4,5,5,5,2,21,11.0
63319,neutral or dissatisfied,Female,Loyal Customer,22,Business travel,Business,1560,2,5,5,5,2,2,2,2,2,3,4,4,4,2,4,0.0
88655,satisfied,Male,Loyal Customer,57,Personal Travel,Eco,1204,4,3,4,1,3,4,3,3,5,5,3,4,2,3,0,0.0
30439,neutral or dissatisfied,Female,Loyal Customer,53,Business travel,Eco Plus,897,1,3,3,3,5,3,4,2,2,1,2,3,2,4,17,9.0
93560,satisfied,Male,Loyal Customer,40,Business travel,Business,2917,5,5,5,5,2,4,4,4,4,4,4,3,4,5,0,0.0
85623,satisfied,Female,Loyal Customer,54,Personal Travel,Eco,275,3,3,3,3,5,5,4,3,3,3,3,4,3,5,0,4.0
73586,satisfied,Female,Loyal Customer,47,Business travel,Business,2460,5,5,5,5,4,4,4,4,4,4,5,4,4,3,16,20.0
123711,neutral or dissatisfied,Male,Loyal Customer,53,Personal Travel,Eco,1355,2,2,2,3,4,2,4,4,3,4,2,4,2,4,0,0.0
36248,satisfied,Female,disloyal Customer,23,Business travel,Eco,2058,5,3,5,1,5,5,5,5,1,4,1,1,4,5,0,0.0
61006,neutral or dissatisfied,Female,disloyal Customer,44,Business travel,Business,5091,3,3,3,2,3,4,4,4,2,3,4,4,4,4,7,0.0
38753,satisfied,Male,Loyal Customer,45,Business travel,Business,391,4,4,4,4,4,2,3,5,5,5,5,3,5,2,0,0.0
43290,satisfied,Female,Loyal Customer,56,Business travel,Eco,456,5,3,3,3,5,4,3,4,4,5,4,3,4,1,0,0.0
80136,satisfied,Male,disloyal Customer,24,Business travel,Eco,2351,4,4,4,1,4,3,3,5,4,4,5,3,3,3,0,7.0
94656,neutral or dissatisfied,Male,disloyal Customer,44,Business travel,Eco,1594,1,4,0,3,3,0,3,3,3,1,4,4,4,3,0,17.0
3088,satisfied,Female,Loyal Customer,44,Business travel,Business,644,3,3,3,3,4,4,5,4,4,4,4,5,4,4,0,0.0
71242,neutral or dissatisfied,Female,Loyal Customer,25,Business travel,Business,1827,2,4,4,4,2,2,2,2,3,5,4,4,3,2,104,88.0
27561,satisfied,Female,Loyal Customer,24,Personal Travel,Eco,2349,2,2,2,2,4,4,4,4,4,4,4,4,4,3,0,0.0
56478,neutral or dissatisfied,Male,disloyal Customer,42,Business travel,Business,6951,2,2,2,5,2,1,1,3,3,4,5,1,4,1,1,25.0
29451,neutral or dissatisfied,Male,Loyal Customer,46,Business travel,Eco,1535,3,5,5,5,3,3,3,3,4,3,4,2,3,3,0,0.0
52633,neutral or dissatisfied,Female,Loyal Customer,33,Business travel,Eco,1294,3,5,5,5,3,3,3,3,2,5,1,2,2,3,61,59.0
77465,neutral or dissatisfied,Female,disloyal Customer,36,Business travel,Eco,1708,2,2,2,3,5,2,5,5,3,1,3,2,4,5,0,0.0
38237,satisfied,Male,disloyal Customer,22,Business travel,Business,2226,5,0,5,2,3,5,3,3,1,1,1,4,4,3,0,0.0
81734,satisfied,Male,Loyal Customer,38,Business travel,Business,1335,3,3,3,3,5,5,4,3,3,3,3,3,3,3,0,0.0
26488,neutral or dissatisfied,Male,Loyal Customer,48,Personal Travel,Business,857,2,4,2,1,3,5,4,3,3,2,3,3,3,5,0,9.0
1470,neutral or dissatisfied,Male,Loyal Customer,19,Personal Travel,Eco,2334,2,5,2,4,5,2,5,5,3,3,5,5,5,5,0,0.0
106960,satisfied,Male,Loyal Customer,60,Business travel,Business,2877,5,5,5,5,4,4,5,4,4,4,4,5,4,3,12,31.0
24389,satisfied,Male,Loyal Customer,63,Personal Travel,Eco,2177,4,4,4,2,2,4,2,2,4,3,5,5,4,2,2,5.0
65920,satisfied,Male,Loyal Customer,38,Business travel,Eco,1243,5,2,2,2,5,5,5,5,4,2,4,1,1,5,0,0.0
97464,satisfied,Female,disloyal Customer,22,Business travel,Eco,2288,5,0,5,1,1,5,1,1,3,2,4,5,4,1,0,0.0
58041,neutral or dissatisfied,Female,disloyal Customer,52,Business travel,Business,1594,1,1,1,3,2,1,2,2,5,3,4,4,5,2,58,43.0
64150,satisfied,Male,Loyal Customer,47,Business travel,Business,997,2,2,2,2,5,4,4,5,5,5,5,3,5,4,24,0.0
34206,satisfied,Female,Loyal Customer,65,Personal Travel,Eco,1262,4,4,4,4,5,4,5,3,3,3,3,5,3,4,0,0.0
101332,satisfied,Female,disloyal Customer,24,Business travel,Business,2910,0,0,0,5,3,0,3,3,3,4,4,4,5,3,0,0.0
73445,neutral or dissatisfied,Female,Loyal Customer,53,Personal Travel,Eco,1222,4,5,4,2,2,4,5,5,5,4,5,5,5,3,4,13.0
82683,neutral or dissatisfied,Female,Loyal Customer,51,Business travel,Eco,667,3,2,2,2,4,3,2,3,3,3,3,3,3,2,14,3.0
97985,satisfied,Female,Loyal Customer,32,Personal Travel,Eco,2182,0,5,0,4,4,0,4,4,1,2,3,1,2,4,2,4.0
84145,satisfied,Female,Loyal Customer,31,Business travel,Business,3069,5,4,5,5,5,5,5,5,5,5,4,4,5,5,0,0.0
106811,satisfied,Male,Loyal Customer,34,Business travel,Business,1517,4,4,4,4,2,4,5,4,4,4,4,3,4,3,0,0.0
28372,satisfied,Male,Loyal Customer,29,Business travel,Business,5075,1,1,5,1,5,5,5,5,5,4,3,1,2,5,0,0.0
85996,neutral or dissatisfied,Male,Loyal Customer,79,Business travel,Eco,1556,4,2,3,2,3,4,3,3,3,2,4,2,3,3,15,12.0
12943,satisfied,Female,Loyal Customer,10,Personal Travel,Eco,1776,1,1,1,1,1,2,4,4,4,5,4,1,4,3,0,0.0
106415,satisfied,Male,Loyal Customer,20,Personal Travel,Eco,2152,5,4,5,4,5,5,3,5,5,5,4,5,4,5,15,5.0
30354,satisfied,Male,Loyal Customer,51,Business travel,Business,869,3,3,3,3,4,5,3,5,5,5,5,3,5,5,0,0.0
73183,neutral or dissatisfied,Female,Loyal Customer,27,Business travel,Business,2772,3,1,1,1,3,4,3,3,1,5,3,4,3,3,29,32.0
129804,neutral or dissatisfied,Male,Loyal Customer,54,Personal Travel,Eco,1782,1,5,1,2,2,1,2,2,5,2,5,3,4,2,17,5.0
8927,neutral or dissatisfied,Male,disloyal Customer,39,Business travel,Business,2893,1,2,2,2,5,2,5,5,3,2,5,5,5,5,2,0.0
119029,neutral or dissatisfied,Male,Loyal Customer,19,Personal Travel,Eco,2984,3,4,3,1,3,3,3,3,5,2,5,3,5,3,0,0.0
40510,satisfied,Female,Loyal Customer,66,Personal Travel,Eco,233,5,3,5,3,3,3,3,5,5,5,5,1,5,3,0,0.0
117432,satisfied,Male,Loyal Customer,56,Business travel,Business,1558,2,2,2,2,2,5,5,4,4,5,4,3,4,4,0,0.0
20417,neutral or dissatisfied,Male,Loyal Customer,47,Business travel,Business,2125,1,1,1,1,5,3,3,1,1,1,1,4,1,4,5,0.0
21393,satisfied,Female,Loyal Customer,25,Business travel,Business,3459,3,2,3,3,4,4,3,4,3,4,3,3,4,4,0,0.0
66117,satisfied,Male,Loyal Customer,47,Business travel,Business,2458,4,4,4,4,4,5,5,4,4,4,4,4,4,4,13,4.0
83265,neutral or dissatisfied,Female,Loyal Customer,31,Business travel,Business,3364,1,2,2,2,1,1,1,1,3,1,3,3,3,1,22,27.0
106658,satisfied,Female,Loyal Customer,60,Business travel,Business,1594,2,2,2,2,2,4,5,4,4,4,4,4,4,5,0,0.0
318,neutral or dissatisfied,Female,disloyal Customer,29,Business travel,Business,2400,2,2,2,3,1,2,1,1,2,5,3,3,3,1,0,10.0
101267,neutral or dissatisfied,Male,Loyal Customer,11,Personal Travel,Eco,4089,3,4,3,3,3,3,3,3,2,4,5,5,5,3,37,32.0
16335,neutral or dissatisfied,Male,Loyal Customer,63,Personal Travel,Eco,2505,2,4,2,1,5,2,2,5,5,2,4,3,4,5,0,0.0
32519,satisfied,Female,Loyal Customer,54,Business travel,Business,1724,5,5,5,5,4,1,2,5,5,5,4,2,5,4,8,8.0
65068,neutral or dissatisfied,Male,Loyal Customer,18,Personal Travel,Eco,1463,1,4,1,3,3,1,3,3,5,4,4,5,4,3,0,2.0
39775,satisfied,Female,Loyal Customer,50,Business travel,Business,53,0,4,0,1,5,4,5,1,1,1,1,2,1,2,0,1.0
75423,neutral or dissatisfied,Female,Loyal Customer,36,Business travel,Business,2341,2,4,4,4,2,2,2,2,2,2,2,2,2,3,2,0.0
43574,satisfied,Female,Loyal Customer,35,Business travel,Business,1515,5,5,5,5,5,4,1,5,5,5,5,3,5,3,2,0.0
103037,neutral or dissatisfied,Female,Loyal Customer,34,Business travel,Business,3414,1,1,3,1,4,2,3,1,1,1,1,3,1,4,66,67.0
89050,satisfied,Male,disloyal Customer,42,Business travel,Business,2171,5,5,5,3,4,5,4,4,4,4,4,5,4,4,11,0.0
82453,neutral or dissatisfied,Female,disloyal Customer,20,Business travel,Eco,1703,1,0,1,3,2,1,2,2,5,4,4,5,5,2,1,0.0
72494,neutral or dissatisfied,Female,Loyal Customer,41,Business travel,Eco,2679,3,4,4,4,3,3,3,3,2,2,4,2,3,3,0,0.0
59487,neutral or dissatisfied,Male,Loyal Customer,16,Personal Travel,Eco,1916,3,5,3,3,1,3,1,1,4,5,4,4,5,1,97,101.0
81932,neutral or dissatisfied,Male,Loyal Customer,68,Personal Travel,Business,1504,2,2,2,4,4,4,4,4,4,2,4,4,4,3,0,0.0
78856,neutral or dissatisfied,Male,Loyal Customer,46,Personal Travel,Eco Plus,1600,3,1,3,3,5,3,3,5,2,2,2,1,3,5,0,0.0
30223,satisfied,Female,Loyal Customer,44,Personal Travel,Eco,1143,5,2,4,2,5,5,5,5,4,3,5,3,5,5,0,31.0
93484,satisfied,Female,Loyal Customer,41,Business travel,Business,2993,1,1,1,1,2,4,4,4,4,4,4,5,4,4,97,90.0
10115,satisfied,Male,disloyal Customer,21,Business travel,Eco,2527,4,4,4,1,4,4,4,4,5,5,4,4,4,4,6,0.0
19042,satisfied,Female,Loyal Customer,58,Business travel,Business,308,5,5,3,5,2,3,4,4,4,4,4,4,4,3,0,0.0
22718,satisfied,Female,Loyal Customer,59,Business travel,Business,70,0,5,0,3,4,4,4,1,1,1,1,4,1,4,0,0.0
91019,satisfied,Female,Loyal Customer,9,Personal Travel,Eco,1955,5,5,5,5,2,4,4,3,3,3,3,4,3,3,0,0.0
83523,satisfied,Female,Loyal Customer,27,Personal Travel,Eco,2421,1,1,1,1,3,5,5,5,5,5,5,5,5,3,0,26.0
38424,neutral or dissatisfied,Female,disloyal Customer,25,Business travel,Eco,2757,1,1,1,1,3,1,3,3,2,3,2,4,2,3,4,0.0
122548,neutral or dissatisfied,Male,Loyal Customer,35,Business travel,Eco,2050,3,4,4,4,3,3,3,3,3,4,4,4,3,3,0,2.0
57940,satisfied,Male,Loyal Customer,59,Business travel,Business,879,5,5,5,5,3,4,4,5,5,4,5,3,5,3,0,0.0
41843,satisfied,Female,Loyal Customer,28,Personal Travel,Eco,1979,4,1,4,2,5,1,1,2,2,4,2,4,2,4,0,2.0
81269,neutral or dissatisfied,Male,Loyal Customer,30,Business travel,Business,4664,2,4,5,4,2,2,2,2,3,1,3,1,4,2,19,64.0
109538,satisfied,Female,Loyal Customer,65,Personal Travel,Eco,998,3,3,3,3,2,4,5,4,4,4,4,3,4,3,4,2.0
95327,neutral or dissatisfied,Female,Loyal Customer,53,Personal Travel,Eco,88,4,4,0,3,3,4,4,4,4,0,4,3,4,4,6,3.0
10992,neutral or dissatisfied,Male,Loyal Customer,37,Business travel,Eco,1880,3,1,1,1,3,2,3,3,4,5,3,4,3,3,0,0.0
28713,neutral or dissatisfied,Female,Loyal Customer,61,Business travel,Eco,2587,3,4,4,4,3,3,3,4,4,1,2,3,4,3,0,0.0
787,satisfied,Female,Loyal Customer,56,Business travel,Business,1743,4,4,4,4,3,4,5,4,4,5,4,3,4,4,7,15.0
121751,neutral or dissatisfied,Male,disloyal Customer,23,Business travel,Eco,2325,3,0,3,1,1,3,1,1,3,3,5,5,5,1,0,0.0
22778,neutral or dissatisfied,Female,disloyal Customer,48,Business travel,Eco,1606,2,0,3,2,5,3,5,5,4,3,1,1,4,5,21,50.0
87155,satisfied,Female,Loyal Customer,40,Business travel,Business,3634,3,3,3,3,3,5,5,5,5,5,5,4,5,5,0,0.0
69172,neutral or dissatisfied,Female,disloyal Customer,37,Business travel,Eco,1604,1,0,1,3,5,1,5,5,5,1,1,1,5,5,0,0.0
18226,satisfied,Female,Loyal Customer,68,Business travel,Eco,255,4,1,1,1,4,5,5,4,4,4,4,4,4,4,0,0.0
65613,satisfied,Female,Loyal Customer,60,Personal Travel,Eco,241,2,2,2,2,4,4,4,4,5,2,4,5,4,4,9,4.0
128699,satisfied,Female,Loyal Customer,57,Business travel,Business,1488,1,1,2,1,5,4,4,4,4,5,4,3,4,3,71,94.0
65509,satisfied,Female,Loyal Customer,40,Business travel,Business,1624,4,4,4,4,3,3,5,4,4,4,4,4,4,3,10,13.0
42516,satisfied,Male,Loyal Customer,32,Business travel,Business,2603,5,2,5,5,2,2,2,2,4,2,4,2,3,2,0,0.0
91048,satisfied,Female,Loyal Customer,58,Personal Travel,Eco,603,2,2,2,2,3,4,4,5,5,5,5,3,5,5,1,0.0
33127,satisfied,Female,Loyal Customer,27,Personal Travel,Eco,1777,4,4,4,3,2,4,1,2,1,1,4,3,3,2,0,0.0
100488,neutral or dissatisfied,Female,disloyal Customer,28,Business travel,Business,1431,4,4,4,2,3,4,3,3,5,5,5,5,5,3,0,0.0
29166,satisfied,Male,Loyal Customer,55,Business travel,Eco Plus,1816,4,5,2,5,4,4,4,4,1,1,2,4,4,4,54,68.0
11282,satisfied,Female,Loyal Customer,67,Personal Travel,Eco,82,2,2,2,2,3,5,4,5,5,5,4,5,5,3,0,0.0
109831,satisfied,Male,disloyal Customer,29,Business travel,Business,1713,4,4,4,4,4,4,2,4,3,3,5,4,5,4,0,0.0
91085,neutral or dissatisfied,Male,Loyal Customer,38,Personal Travel,Eco,1642,2,2,2,3,5,2,5,5,3,3,3,1,3,5,17,11.0
40495,satisfied,Male,Loyal Customer,52,Personal Travel,Eco,1290,5,4,5,5,5,5,5,5,3,4,4,4,5,5,0,0.0
85098,satisfied,Male,Loyal Customer,56,Business travel,Business,2736,2,2,2,2,5,4,5,4,4,4,4,3,4,3,0,0.0
60288,satisfied,Female,Loyal Customer,58,Business travel,Business,2070,3,3,2,3,4,5,5,5,5,5,5,5,5,4,5,0.0
115824,neutral or dissatisfied,Female,Loyal Customer,39,Business travel,Business,3703,2,5,5,5,2,3,3,2,2,2,2,2,2,3,0,0.0
39756,satisfied,Male,Loyal Customer,55,Business travel,Business,3000,2,2,2,2,4,2,5,4,4,4,4,5,4,2,0,43.0
46861,satisfied,Female,Loyal Customer,34,Business travel,Business,1990,2,2,2,2,5,3,4,5,5,5,5,2,5,5,19,21.0
15642,satisfied,Male,Loyal Customer,33,Business travel,Eco Plus,1594,0,0,0,3,5,0,5,5,3,2,4,5,5,5,0,0.0
107847,neutral or dissatisfied,Male,Loyal Customer,34,Personal Travel,Eco Plus,1692,1,1,1,4,1,1,1,1,3,1,4,2,4,1,25,12.0
47993,satisfied,Male,Loyal Customer,22,Business travel,Eco Plus,1657,4,5,5,5,4,4,5,4,4,3,1,1,3,4,0,6.0
108396,neutral or dissatisfied,Female,Loyal Customer,45,Business travel,Eco Plus,329,2,4,4,4,3,4,3,2,2,2,2,2,2,3,3,21.0
69300,satisfied,Female,Loyal Customer,33,Business travel,Business,1127,5,5,5,5,5,4,4,4,4,3,4,4,4,5,28,54.0
86163,satisfied,Female,Loyal Customer,39,Business travel,Business,338,2,2,2,2,2,5,5,5,5,5,5,5,5,3,2,0.0
30731,satisfied,Female,Loyal Customer,27,Business travel,Eco,1851,4,5,5,5,4,4,4,4,5,2,3,3,5,4,0,0.0
101240,satisfied,Male,Loyal Customer,59,Business travel,Business,1611,4,4,4,4,2,5,4,4,4,4,4,4,4,3,5,0.0
26158,satisfied,Male,Loyal Customer,33,Business travel,Business,2061,2,2,2,2,4,4,4,4,3,2,4,1,5,4,1,0.0
47303,neutral or dissatisfied,Male,disloyal Customer,28,Business travel,Eco,1476,1,4,1,3,4,1,4,4,1,2,1,2,2,4,0,0.0
14713,satisfied,Female,Loyal Customer,40,Personal Travel,Eco,1247,5,5,5,5,4,4,4,4,1,3,1,2,5,4,0,0.0
104364,satisfied,Female,Loyal Customer,37,Personal Travel,Business,275,5,4,5,2,4,5,4,2,2,5,2,3,2,3,3,1.0
47682,neutral or dissatisfied,Male,Loyal Customer,30,Personal Travel,Eco,2927,1,4,1,3,5,1,5,5,5,5,4,4,5,5,18,33.0
16116,neutral or dissatisfied,Female,Loyal Customer,34,Business travel,Business,1747,3,3,3,3,2,4,3,3,3,3,3,3,3,3,20,16.0
77807,satisfied,Female,Loyal Customer,53,Personal Travel,Eco,733,3,3,3,3,2,5,4,4,4,4,4,5,4,3,0,0.0
5147,neutral or dissatisfied,Male,Loyal Customer,42,Business travel,Eco,2052,3,4,4,4,3,3,3,3,3,5,4,2,3,3,0,0.0
121778,neutral or dissatisfied,Female,disloyal Customer,42,Business travel,Business,1223,3,3,3,1,1,3,1,1,5,2,5,5,4,1,2,5.0
90543,satisfied,Female,Loyal Customer,32,Business travel,Business,1065,1,1,1,1,3,4,3,3,5,2,4,3,4,3,0,0.0
11059,neutral or dissatisfied,Male,Loyal Customer,14,Personal Travel,Eco,1422,3,3,3,3,3,3,3,3,2,4,1,2,2,3,29,24.0
26766,neutral or dissatisfied,Male,Loyal Customer,14,Personal Travel,Eco,1658,2,5,2,2,4,2,4,4,3,1,3,4,2,4,5,16.0
98137,satisfied,Male,Loyal Customer,47,Business travel,Business,2225,5,5,5,5,2,4,5,5,5,5,5,4,5,4,0,0.0
10745,neutral or dissatisfied,Female,disloyal Customer,32,Business travel,Business,1350,3,2,2,3,4,2,4,4,5,3,5,4,5,4,0,0.0
5505,neutral or dissatisfied,Male,Loyal Customer,67,Personal Travel,Eco,1960,3,2,3,3,1,3,1,1,3,5,3,2,3,1,0,0.0
8545,satisfied,Male,disloyal Customer,22,Business travel,Business,1028,4,0,4,2,5,4,5,5,4,5,5,4,5,5,3,7.0
88617,neutral or dissatisfied,Male,Loyal Customer,25,Personal Travel,Eco,1063,1,2,1,4,2,1,2,2,1,2,4,3,4,2,9,10.0
26247,satisfied,Male,Loyal Customer,39,Business travel,Eco Plus,1449,5,2,2,2,5,5,5,5,3,5,3,3,4,5,0,0.0
44568,satisfied,Female,Loyal Customer,48,Business travel,Business,60,5,5,4,5,1,4,5,4,4,4,3,4,4,2,0,0.0
119803,satisfied,Male,Loyal Customer,23,Business travel,Business,2811,3,3,3,3,2,2,2,2,4,4,4,5,4,2,57,40.0
36651,neutral or dissatisfied,Male,Loyal Customer,11,Personal Travel,Eco,2366,3,1,4,3,4,4,4,4,1,5,2,3,2,4,0,0.0
64108,neutral or dissatisfied,Male,disloyal Customer,22,Business travel,Eco,3175,1,1,1,1,2,1,2,2,3,2,4,3,4,2,5,19.0
122271,satisfied,Female,Loyal Customer,33,Personal Travel,Eco,2009,1,1,1,1,5,5,5,5,5,2,4,4,4,5,0,0.0
17438,neutral or dissatisfied,Male,Loyal Customer,35,Personal Travel,Eco,2339,2,5,2,3,4,2,2,4,4,5,4,3,5,4,0,0.0
