Anio,Mes,Cliente,Producto,Unidades_vendidas,Precio_por_unidad,Venta_total
2023,Sep,Customer 227,Product A,32,72.55920558,2321.894579
2023,Sep,Customer 71,Product E,58,62.53435625,3626.992663
2023,Sep,Customer 112,Product C,57,87.09591868,4964.467365
2023,Sep,Customer 165,Product C,74,87.09591868,6445.097982
2023,Sep,Customer 311,Product C,41,87.09591868,3570.932666
2023,Sep,Customer 289,Product C,34,87.09591868,2961.261235
2023,Sep,Customer 475,Product C,43,87.09591868,3745.124503
2023,Sep,Customer 221,Product B,13,90.00859829,1170.111778
2023,Sep,Customer 58,Product C,76,87.09591868,6619.28982
2023,Sep,Customer 205,Product E,1,62.53435625,62.53435625
2023,Sep,Customer 363,Product E,53,62.53435625,3314.320881
2023,Sep,Customer 11,Product B,40,90.00859829,3600.343932
2023,Sep,Customer 444,Product C,44,87.09591868,3832.220422
2023,Sep,Customer 415,Product E,54,62.53435625,3376.855238
2023,Sep,Customer 273,Product A,74,72.55920558,5369.381213
2023,Sep,Customer 270,Product B,93,90.00859829,8370.799641
2023,Sep,Customer 347,Product A,80,72.55920558,5804.736446
2023,Sep,Customer 208,Product A,3,72.55920558,217.6776167
2023,Sep,Customer 112,Product B,64,90.00859829,5760.550291
2023,Sep,Customer 489,Product D,93,24.47930621,2276.575478
2023,Sep,Customer 197,Product E,93,62.53435625,5815.695131
2023,Sep,Customer 232,Product C,2,87.09591868,174.1918374
2023,Sep,Customer 403,Product B,83,90.00859829,7470.713658
2023,Sep,Customer 91,Product E,49,62.53435625,3064.183456
2023,Sep,Customer 69,Product D,17,24.47930621,416.1482056
2023,Sep,Customer 213,Product E,31,62.53435625,1938.565044
2023,Sep,Customer 139,Product B,15,90.00859829,1350.128974
2023,Sep,Customer 138,Product E,48,62.53435625,3001.6491
2023,Sep,Customer 108,Product D,31,24.47930621,758.8584925
2023,Sep,Customer 122,Product A,39,72.55920558,2829.809018
2023,Sep,Customer 169,Product B,40,90.00859829,3600.343932
2023,Sep,Customer 89,Product D,16,24.47930621,391.6688994
2023,Sep,Customer 77,Product C,91,87.09591868,7925.7286
2023,Sep,Customer 1,Product E,30,62.53435625,1876.030688
2023,Sep,Customer 78,Product E,32,62.53435625,2001.0994
2023,Sep,Customer 50,Product D,80,24.47930621,1958.344497
2023,Sep,Customer 307,Product C,60,87.09591868,5225.755121
2023,Sep,Customer 127,Product E,72,62.53435625,4502.47365
2023,Sep,Customer 41,Product C,85,87.09591868,7403.153088
2023,Sep,Customer 89,Product B,23,90.00859829,2070.197761
2023,Sep,Customer 276,Product A,90,72.55920558,6530.328502
2023,Sep,Customer 12,Product A,74,72.55920558,5369.381213
2023,Sep,Customer 307,Product C,69,87.09591868,6009.618389
2023,Sep,Customer 220,Product C,86,87.09591868,7490.249006
2023,Sep,Customer 452,Product B,26,90.00859829,2340.223556
2023,Sep,Customer 367,Product A,61,72.55920558,4426.11154
2023,Sep,Customer 95,Product B,88,90.00859829,7920.75665
2023,Sep,Customer 200,Product B,87,90.00859829,7830.748051
2023,Sep,Customer 83,Product A,77,72.55920558,5587.05883
2023,Sep,Customer 92,Product C,15,87.09591868,1306.43878
2023,Sep,Customer 383,Product C,64,87.09591868,5574.138796
2023,Sep,Customer 242,Product B,89,90.00859829,8010.765248
2023,Sep,Customer 268,Product B,59,90.00859829,5310.507299
2023,Sep,Customer 50,Product B,97,90.00859829,8730.834034
2023,Sep,Customer 246,Product E,76,62.53435625,4752.611075
2023,Sep,Customer 149,Product E,1,62.53435625,62.53435625
2023,Oct,Customer 297,Product B,9,90.00859829,810.0773846
2023,Oct,Customer 11,Product B,30,90.00859829,2700.257949
2023,Oct,Customer 102,Product E,5,62.53435625,312.6717813
2023,Oct,Customer 243,Product D,26,24.47930621,636.4619615
2023,Oct,Customer 279,Product A,30,72.55920558,2176.776167
2023,Oct,Customer 161,Product B,3,90.00859829,270.0257949
2023,Oct,Customer 339,Product B,62,90.00859829,5580.533094
2023,Oct,Customer 240,Product A,73,72.55920558,5296.822007
2023,Oct,Customer 315,Product B,34,90.00859829,3060.292342
2023,Oct,Customer 153,Product B,29,90.00859829,2610.24935
2023,Oct,Customer 438,Product C,73,87.09591868,6358.002064
2023,Oct,Customer 399,Product D,38,24.47930621,930.213636
2023,Oct,Customer 23,Product E,62,62.53435625,3877.130088
2023,Oct,Customer 421,Product E,97,62.53435625,6065.832556
2023,Oct,Customer 255,Product E,15,62.53435625,938.0153438
2023,Oct,Customer 345,Product A,56,72.55920558,4063.315512
2023,Oct,Customer 118,Product B,50,90.00859829,4500.429915
2023,Oct,Customer 467,Product D,7,24.47930621,171.3551435
2023,Oct,Customer 187,Product B,88,90.00859829,7920.75665
2023,Oct,Customer 311,Product A,54,72.55920558,3918.197101
2023,Oct,Customer 181,Product D,63,24.47930621,1542.196291
2023,Oct,Customer 149,Product B,81,90.00859829,7290.696461
2023,Oct,Customer 500,Product A,99,72.55920558,7183.361352
2023,Oct,Customer 146,Product D,30,24.47930621,734.3791863
2023,Oct,Customer 24,Product C,94,87.09591868,8187.016356
2023,Oct,Customer 172,Product D,29,24.47930621,709.8998801
2023,Oct,Customer 365,Product A,97,72.55920558,7038.242941
2023,Oct,Customer 88,Product A,50,72.55920558,3627.960279
2023,Oct,Customer 424,Product D,46,24.47930621,1126.048086
2023,Oct,Customer 268,Product E,64,62.53435625,4002.1988
2023,Oct,Customer 265,Product D,2,24.47930621,48.95861242
2023,Oct,Customer 240,Product B,68,90.00859829,6120.584684
2023,Oct,Customer 330,Product C,68,87.09591868,5922.52247
2023,Oct,Customer 261,Product B,3,90.00859829,270.0257949
2023,Oct,Customer 147,Product E,43,62.53435625,2688.977319
2023,Oct,Customer 420,Product A,22,72.55920558,1596.302523
2023,Oct,Customer 330,Product E,11,62.53435625,687.8779188
2023,Oct,Customer 322,Product A,43,72.55920558,3120.04584
2023,Oct,Customer 291,Product E,47,62.53435625,2939.114744
2023,Oct,Customer 23,Product D,40,24.47930621,979.1722484
2023,Oct,Customer 89,Product A,15,72.55920558,1088.388084
2023,Oct,Customer 388,Product A,22,72.55920558,1596.302523
2023,Oct,Customer 78,Product A,72,72.55920558,5224.262802
2023,Oct,Customer 365,Product D,99,24.47930621,2423.451315
2023,Oct,Customer 466,Product B,91,90.00859829,8190.782444
2023,Oct,Customer 294,Product C,43,87.09591868,3745.124503
2023,Oct,Customer 474,Product A,56,72.55920558,4063.315512
2023,Oct,Customer 441,Product C,24,87.09591868,2090.302048
2023,Oct,Customer 215,Product D,10,24.47930621,244.7930621
2023,Oct,Customer 467,Product C,98,87.09591868,8535.400031
2023,Oct,Customer 19,Product A,63,72.55920558,4571.229952
2023,Oct,Customer 277,Product B,17,90.00859829,1530.146171
2023,Oct,Customer 322,Product C,65,87.09591868,5661.234714
2023,Oct,Customer 394,Product E,48,62.53435625,3001.6491
2023,Oct,Customer 56,Product D,36,24.47930621,881.2550236
2023,Oct,Customer 38,Product C,73,87.09591868,6358.002064
2023,Oct,Customer 15,Product E,89,62.53435625,5565.557706
2023,Oct,Customer 440,Product A,55,72.55920558,3990.756307
2023,Oct,Customer 299,Product A,30,72.55920558,2176.776167
2023,Oct,Customer 103,Product D,35,24.47930621,856.7757174
2023,Oct,Customer 420,Product E,20,62.53435625,1250.687125
2023,Oct,Customer 59,Product A,90,72.55920558,6530.328502
2023,Oct,Customer 171,Product C,43,87.09591868,3745.124503
2023,Oct,Customer 289,Product D,78,24.47930621,1909.385884
2023,Oct,Customer 173,Product E,88,62.53435625,5503.02335
2023,Oct,Customer 17,Product D,22,24.47930621,538.5447366
2023,Oct,Customer 346,Product D,68,24.47930621,1664.592822
2023,Oct,Customer 179,Product E,13,62.53435625,812.9466313
2023,Oct,Customer 311,Product B,28,90.00859829,2520.240752
2023,Oct,Customer 428,Product C,46,87.09591868,4006.412259
2023,Oct,Customer 358,Product C,83,87.09591868,7228.96125
2023,Oct,Customer 331,Product E,56,62.53435625,3501.92395
2023,Oct,Customer 123,Product A,55,72.55920558,3990.756307
2023,Oct,Customer 187,Product A,83,72.55920558,6022.414063
2023,Oct,Customer 113,Product A,22,72.55920558,1596.302523
2023,Oct,Customer 283,Product E,41,62.53435625,2563.908606
2023,Oct,Customer 165,Product B,54,90.00859829,4860.464308
2023,Oct,Customer 339,Product B,36,90.00859829,3240.309538
2023,Oct,Customer 40,Product E,39,62.53435625,2438.839894
2023,Oct,Customer 143,Product D,48,24.47930621,1175.006698
2023,Oct,Customer 329,Product C,72,87.09591868,6270.906145
2023,Oct,Customer 314,Product E,19,62.53435625,1188.152769
2023,Oct,Customer 394,Product A,44,72.55920558,3192.605046
2023,Nov,Customer 127,Product B,25,90.00859829,2250.214957
2023,Nov,Customer 204,Product C,40,87.09591868,3483.836747
2023,Nov,Customer 326,Product D,10,24.47930621,244.7930621
2023,Nov,Customer 493,Product A,71,72.55920558,5151.703596
2023,Nov,Customer 240,Product C,36,87.09591868,3135.453072
2023,Nov,Customer 115,Product C,7,87.09591868,609.6714308
2023,Nov,Customer 179,Product A,32,72.55920558,2321.894579
2023,Nov,Customer 124,Product E,12,62.53435625,750.412275
2023,Nov,Customer 161,Product D,14,24.47930621,342.7102869
2023,Nov,Customer 64,Product C,58,87.09591868,5051.563283
2023,Nov,Customer 452,Product D,39,24.47930621,954.6929422
2023,Nov,Customer 173,Product B,98,90.00859829,8820.842632
2023,Nov,Customer 335,Product A,13,72.55920558,943.2696725
2023,Nov,Customer 492,Product C,23,87.09591868,2003.20613
2023,Nov,Customer 167,Product B,1,90.00859829,90.00859829
2023,Nov,Customer 499,Product B,65,90.00859829,5850.558889
2023,Nov,Customer 433,Product B,58,90.00859829,5220.498701
2023,Nov,Customer 115,Product A,86,72.55920558,6240.09168
2023,Nov,Customer 130,Product E,45,62.53435625,2814.046031
2023,Nov,Customer 299,Product B,97,90.00859829,8730.834034
2023,Nov,Customer 137,Product E,73,62.53435625,4565.008006
2023,Nov,Customer 478,Product C,62,87.09591868,5399.946958
2023,Nov,Customer 100,Product D,90,24.47930621,2203.137559
2023,Nov,Customer 269,Product E,46,62.53435625,2876.580388
2023,Nov,Customer 157,Product D,71,24.47930621,1738.030741
2023,Nov,Customer 126,Product A,48,72.55920558,3482.841868
2023,Nov,Customer 152,Product B,91,90.00859829,8190.782444
2023,Nov,Customer 364,Product A,1,72.55920558,72.55920558
2023,Nov,Customer 6,Product A,8,72.55920558,580.4736446
2023,Nov,Customer 78,Product D,55,24.47930621,1346.361842
2023,Nov,Customer 467,Product A,88,72.55920558,6385.210091
2023,Nov,Customer 434,Product B,36,90.00859829,3240.309538
2023,Nov,Customer 484,Product B,71,90.00859829,6390.610479
2023,Nov,Customer 288,Product C,83,87.09591868,7228.96125
2023,Nov,Customer 193,Product C,69,87.09591868,6009.618389
2023,Nov,Customer 204,Product E,58,62.53435625,3626.992663
2023,Nov,Customer 201,Product C,49,87.09591868,4267.700015
2023,Nov,Customer 36,Product B,54,90.00859829,4860.464308
2023,Nov,Customer 115,Product C,95,87.09591868,8274.112275
2023,Nov,Customer 160,Product E,96,62.53435625,6003.2982
2023,Nov,Customer 101,Product B,32,90.00859829,2880.275145
2023,Nov,Customer 179,Product C,59,87.09591868,5138.659202
2023,Nov,Customer 201,Product A,19,72.55920558,1378.624906
2023,Nov,Customer 263,Product E,42,62.53435625,2626.442963
2023,Nov,Customer 489,Product C,73,87.09591868,6358.002064
2023,Nov,Customer 297,Product C,86,87.09591868,7490.249006
2023,Nov,Customer 468,Product D,71,24.47930621,1738.030741
2023,Nov,Customer 109,Product C,24,87.09591868,2090.302048
2023,Nov,Customer 52,Product D,61,24.47930621,1493.237679
2023,Nov,Customer 65,Product A,2,72.55920558,145.1184112
2023,Nov,Customer 122,Product C,43,87.09591868,3745.124503
2023,Nov,Customer 89,Product D,80,24.47930621,1958.344497
2023,Nov,Customer 255,Product D,41,24.47930621,1003.651555
2023,Nov,Customer 279,Product E,80,62.53435625,5002.7485
2023,Nov,Customer 112,Product A,45,72.55920558,3265.164251
2023,Nov,Customer 150,Product C,10,87.09591868,870.9591868
2023,Nov,Customer 89,Product E,46,62.53435625,2876.580388
2023,Nov,Customer 343,Product E,92,62.53435625,5753.160775
2023,Nov,Customer 166,Product D,88,24.47930621,2154.178946
2023,Nov,Customer 112,Product B,54,90.00859829,4860.464308
2023,Nov,Customer 423,Product C,78,87.09591868,6793.481657
2023,Nov,Customer 242,Product C,48,87.09591868,4180.604097
2023,Nov,Customer 235,Product B,25,90.00859829,2250.214957
2023,Nov,Customer 435,Product E,63,62.53435625,3939.664444
2023,Nov,Customer 170,Product E,54,62.53435625,3376.855238
2023,Nov,Customer 336,Product B,56,90.00859829,5040.481504
2023,Nov,Customer 430,Product A,21,72.55920558,1523.743317
2023,Nov,Customer 27,Product D,85,24.47930621,2080.741028
2023,Nov,Customer 133,Product A,20,72.55920558,1451.184112
2023,Nov,Customer 381,Product B,73,90.00859829,6570.627675
2023,Nov,Customer 125,Product B,91,90.00859829,8190.782444
2023,Nov,Customer 133,Product E,47,62.53435625,2939.114744
2023,Nov,Customer 382,Product A,83,72.55920558,6022.414063
2023,Nov,Customer 234,Product D,70,24.47930621,1713.551435
2023,Nov,Customer 259,Product B,45,90.00859829,4050.386923
2023,Nov,Customer 271,Product E,15,62.53435625,938.0153438
2023,Nov,Customer 341,Product A,98,72.55920558,7110.802147
2023,Nov,Customer 367,Product D,23,24.47930621,563.0240428
2023,Nov,Customer 107,Product A,57,72.55920558,4135.874718
2023,Nov,Customer 110,Product E,40,62.53435625,2501.37425
2023,Nov,Customer 188,Product B,19,90.00859829,1710.163368
2023,Nov,Customer 325,Product E,89,62.53435625,5565.557706
2023,Nov,Customer 158,Product D,48,24.47930621,1175.006698
2023,Dec,Customer 256,Product B,56,90.00859829,5040.481504
2023,Dec,Customer 385,Product C,95,87.09591868,8274.112275
2023,Dec,Customer 8,Product A,62,72.55920558,4498.670746
2023,Dec,Customer 136,Product C,17,87.09591868,1480.630618
2023,Dec,Customer 489,Product A,11,72.55920558,798.1512614
2023,Dec,Customer 446,Product B,52,90.00859829,4680.447111
2023,Dec,Customer 498,Product D,97,24.47930621,2374.492702
2023,Dec,Customer 424,Product E,85,62.53435625,5315.420281
2023,Dec,Customer 165,Product D,11,24.47930621,269.2723683
2023,Dec,Customer 489,Product E,77,62.53435625,4815.145431
2023,Dec,Customer 445,Product C,13,87.09591868,1132.246943
2023,Dec,Customer 267,Product C,85,87.09591868,7403.153088
2023,Dec,Customer 391,Product A,48,72.55920558,3482.841868
2023,Dec,Customer 448,Product A,75,72.55920558,5441.940419
2023,Dec,Customer 418,Product A,77,72.55920558,5587.05883
2023,Dec,Customer 286,Product A,45,72.55920558,3265.164251
2023,Dec,Customer 135,Product B,80,90.00859829,7200.687863
2023,Dec,Customer 484,Product C,70,87.09591868,6096.714308
2023,Dec,Customer 67,Product D,96,24.47930621,2350.013396
2023,Dec,Customer 109,Product A,63,72.55920558,4571.229952
2023,Dec,Customer 138,Product B,44,90.00859829,3960.378325
2023,Dec,Customer 432,Product A,24,72.55920558,1741.420934
2023,Dec,Customer 234,Product B,64,90.00859829,5760.550291
2023,Dec,Customer 226,Product B,12,90.00859829,1080.103179
2023,Dec,Customer 489,Product A,6,72.55920558,435.3552335
2023,Dec,Customer 464,Product D,68,24.47930621,1664.592822
2023,Dec,Customer 239,Product D,22,24.47930621,538.5447366
2023,Dec,Customer 319,Product A,13,72.55920558,943.2696725
2023,Dec,Customer 274,Product E,86,62.53435625,5377.954638
2023,Dec,Customer 139,Product B,86,90.00859829,7740.739453
2023,Dec,Customer 179,Product B,57,90.00859829,5130.490103
2023,Dec,Customer 114,Product A,4,72.55920558,290.2368223
2023,Dec,Customer 232,Product B,92,90.00859829,8280.791043
2023,Dec,Customer 207,Product D,59,24.47930621,1444.279066
2023,Dec,Customer 93,Product C,97,87.09591868,8448.304112
2023,Dec,Customer 208,Product A,95,72.55920558,6893.12453
2023,Dec,Customer 287,Product B,75,90.00859829,6750.644872
2023,Dec,Customer 60,Product D,52,24.47930621,1272.923923
2023,Dec,Customer 411,Product B,12,90.00859829,1080.103179
2023,Dec,Customer 464,Product E,29,62.53435625,1813.496331
2023,Dec,Customer 413,Product E,76,62.53435625,4752.611075
2023,Dec,Customer 258,Product A,72,72.55920558,5224.262802
2023,Dec,Customer 377,Product C,40,87.09591868,3483.836747
2023,Dec,Customer 489,Product D,79,24.47930621,1933.865191
2023,Dec,Customer 141,Product E,54,62.53435625,3376.855238
2023,Dec,Customer 269,Product B,92,90.00859829,8280.791043
2023,Dec,Customer 280,Product E,58,62.53435625,3626.992663
2023,Dec,Customer 179,Product B,72,90.00859829,6480.619077
2023,Dec,Customer 7,Product B,13,90.00859829,1170.111778
2023,Dec,Customer 159,Product E,32,62.53435625,2001.0994
2023,Dec,Customer 201,Product D,40,24.47930621,979.1722484
2023,Dec,Customer 334,Product C,84,87.09591868,7316.057169
2023,Dec,Customer 15,Product D,90,24.47930621,2203.137559
2023,Dec,Customer 227,Product D,20,24.47930621,489.5861242
2023,Dec,Customer 454,Product B,74,90.00859829,6660.636273
2023,Dec,Customer 417,Product D,6,24.47930621,146.8758373
2023,Dec,Customer 322,Product B,28,90.00859829,2520.240752
2023,Dec,Customer 253,Product A,80,72.55920558,5804.736446
2023,Dec,Customer 175,Product B,52,90.00859829,4680.447111
2023,Dec,Customer 295,Product B,75,90.00859829,6750.644872
2023,Dec,Customer 257,Product C,88,87.09591868,7664.440844
2023,Dec,Customer 206,Product C,22,87.09591868,1916.110211
2023,Dec,Customer 411,Product B,39,90.00859829,3510.335333
2023,Dec,Customer 275,Product D,67,24.47930621,1640.113516
2023,Dec,Customer 133,Product E,71,62.53435625,4439.939294
2023,Dec,Customer 46,Product B,76,90.00859829,6840.65347
2023,Dec,Customer 142,Product A,94,72.55920558,6820.565325
2023,Dec,Customer 193,Product A,62,72.55920558,4498.670746
2023,Dec,Customer 203,Product B,44,90.00859829,3960.378325
2023,Dec,Customer 62,Product C,45,87.09591868,3919.316341
2023,Dec,Customer 477,Product B,34,90.00859829,3060.292342
2023,Dec,Customer 112,Product A,32,72.55920558,2321.894579
2023,Dec,Customer 472,Product E,63,62.53435625,3939.664444
2023,Dec,Customer 496,Product B,98,90.00859829,8820.842632
2023,Dec,Customer 485,Product E,52,62.53435625,3251.786525
2023,Dec,Customer 234,Product B,67,90.00859829,6030.576085
2023,Dec,Customer 245,Product B,32,90.00859829,2880.275145
2023,Dec,Customer 9,Product B,57,90.00859829,5130.490103
2023,Dec,Customer 110,Product E,8,62.53435625,500.27485
